"","subid","trial.num","item","item1","item2","word.type","image.type","choice.side","response","rt","date","time","gender","age","language"
"631","18",22,"present.party_hat","present","party_hat","noun","or/noun","right","noun",2170,"11/18/2015","13:18","F","25","English"
"632","18",23,"giraffe.elephant","elephant","giraffe","and","and/or","left","and",1879,"11/18/2015","13:18","F","25","English"
"633","18",24,"bird.monkey","bird","monkey","or","and/or","right","or",2107,"11/18/2015","13:18","F","25","English"
"634","18",25,"cup.spoon","spoon","cup","or","or/noun","left","or",2329,"11/18/2015","13:18","F","25","English"
"635","18",26,"house.barn","barn","house","and","and/noun","left","and",1681,"11/18/2015","13:18","F","25","English"
"636","18",27,"purse.watch","watch","purse","or","or/noun","left","or",3050,"11/18/2015","13:18","F","25","English"
"637","18",28,"apple.pear","apple","pear","noun","or/noun","right","noun",1794,"11/18/2015","13:18","F","25","English"
"638","18",29,"bear.sheep","sheep","bear","and","or/noun","left","or",2149,"11/18/2015","13:18","F","25","English"
"639","18",30,"penguin.fish","penguin","fish","noun","and/or","right","or",1810,"11/18/2015","13:18","F","25","English"
"640","18",31,"tiger.lion","lion","tiger","and","and/noun","left","and",1728,"11/18/2015","13:18","F","25","English"
"641","18",32,"cake.donut","cake","donut","or","and/noun","left","and",2002,"11/18/2015","13:19","F","25","English"
"642","18",33,"cookie.pretzel","pretzel","cookie","noun","or/noun","right","noun",1461,"11/18/2015","13:19","F","25","English"
"643","18",34,"pencil.crayon","pencil","crayon","or","and/noun","left","and",1376,"11/18/2015","13:19","F","25","English"
"644","18",35,"plate.fork","plate","fork","or","and/or","left","and",1544,"11/18/2015","13:19","F","25","English"
"645","18",36,"necklace.dress","necklace","dress","and","or/noun","left","or",2052,"11/18/2015","13:19","F","25","English"
"646","19",1,"bird.monkey","bird","monkey","noun","and/or","left","and",2842,"11/18/2015","12:21","F","45","English"
"647","19",2,"hat.mitten","hat","mitten","and","and/or","left","and",7443,"11/18/2015","12:21","F","45","English"
"648","19",3,"tiger.lion","tiger","lion","noun","and/noun","right","noun",1974,"11/18/2015","12:21","F","45","English"
"649","19",4,"butterfly.bee","butterfly","bee","and","and/or","left","and",3283,"11/18/2015","12:21","F","45","English"
"650","19",5,"tree.flower","flower","tree","noun","or/noun","right","noun",2235,"11/18/2015","12:21","F","45","English"
"651","19",6,"necklace.dress","dress","necklace","or","or/noun","left","or",2794,"11/18/2015","12:21","F","45","English"
"652","19",7,"frog.turtle","frog","turtle","noun","and/noun","right","noun",1427,"11/18/2015","12:21","F","45","English"
"653","19",8,"present.party_hat","present","party_hat","and","or/noun","left","or",4516,"11/18/2015","12:22","F","45","English"
"654","19",9,"train.firetruck","train","firetruck","or","and/or","right","or",2544,"11/18/2015","12:22","F","45","English"
"655","19",10,"horse.cow","cow","horse","noun","or/noun","right","noun",1360,"11/18/2015","12:22","F","45","English"
"656","19",11,"bear.sheep","bear","sheep","noun","and/or","left","and",4515,"11/18/2015","12:22","F","45","English"
"657","19",12,"shorts.shirt","shirt","shorts","and","and/noun","left","and",1715,"11/18/2015","12:22","F","45","English"
"658","19",13,"plane.boat","plane","boat","or","or/noun","left","or",1925,"11/18/2015","12:22","F","45","English"
"659","19",14,"cupcake.popsicle","popsicle","cupcake","and","and/or","left","and",2820,"11/18/2015","12:22","F","45","English"
"660","19",15,"sock.shoe","shoe","sock","noun","and/noun","right","noun",1525,"11/18/2015","12:22","F","45","English"
"661","19",16,"chicken.duck","duck","chicken","or","and/or","right","or",3486,"11/18/2015","12:22","F","45","English"
"662","19",17,"scissors.paintbrush","scissors","paintbrush","and","and/noun","left","and",2083,"11/18/2015","12:22","F","45","English"
"663","19",18,"plate.fork","fork","plate","and","or/noun","left","or",2295,"11/18/2015","12:22","F","45","English"
"664","19",19,"apple.pear","apple","pear","noun","or/noun","right","noun",1372,"11/18/2015","12:22","F","45","English"
"665","19",20,"pencil.crayon","crayon","pencil","noun","and/or","right","or",3479,"11/18/2015","12:22","F","45","English"
"666","19",21,"car.bus","car","bus","and","and/noun","left","and",3790,"11/18/2015","12:22","F","45","English"
"667","19",22,"cake.donut","cake","donut","or","and/noun","left","and",3326,"11/18/2015","12:22","F","45","English"
"668","19",23,"house.barn","barn","house","noun","and/noun","right","noun",1644,"11/18/2015","12:22","F","45","English"
"669","19",24,"comb.toothbrush","comb","toothbrush","or","and/noun","left","and",1420,"11/18/2015","12:22","F","45","English"
"670","19",25,"table.chair","chair","table","or","or/noun","left","or",24311,"11/18/2015","12:23","F","45","English"
"671","19",26,"clock.lamp","clock","lamp","and","and/or","left","and",3146,"11/18/2015","12:23","F","45","English"
"672","19",27,"drum.guitar","guitar","drum","or","and/noun","left","and",2452,"11/18/2015","12:23","F","45","English"
"673","19",28,"giraffe.elephant","elephant","giraffe","noun","and/or","right","or",2450,"11/18/2015","12:23","F","45","English"
"674","19",29,"cup.spoon","cup","spoon","or","and/noun","left","and",3464,"11/18/2015","12:23","F","45","English"
"675","19",30,"cookie.pretzel","cookie","pretzel","and","or/noun","left","or",2155,"11/18/2015","12:23","F","45","English"
"676","19",31,"pig.goat","goat","pig","or","and/or","right","or",2431,"11/18/2015","12:23","F","45","English"
"677","19",32,"dog.cat","dog","cat","or","and/or","right","or",1665,"11/18/2015","12:23","F","45","English"
"678","19",33,"purse.watch","purse","watch","and","or/noun","left","or",2420,"11/18/2015","12:23","F","45","English"
"679","19",34,"penguin.fish","fish","penguin","or","or/noun","left","or",1808,"11/18/2015","12:23","F","45","English"
"680","19",35,"carrot.strawberry","strawberry","carrot","and","and/noun","left","and",1994,"11/18/2015","12:23","F","45","English"
"681","19",36,"banana.orange","orange","banana","noun","or/noun","right","noun",1186,"11/18/2015","12:24","F","45","English"
"682","20",1,"apple.pear","apple","pear","and","and/or","left","and",3525,"11/18/2015","13:18","F","35","English"
"683","20",2,"train.firetruck","train","firetruck","or","and/or","right","or",1753,"11/18/2015","13:18","F","35","English"
"684","20",3,"bear.sheep","bear","sheep","and","or/noun","left","or",1799,"11/18/2015","13:18","F","35","English"
"685","20",4,"present.party_hat","present","party_hat","or","or/noun","left","or",2114,"11/18/2015","13:18","F","35","English"
"686","20",5,"hat.mitten","mitten","hat","noun","and/noun","right","noun",1420,"11/18/2015","13:18","F","35","English"
"687","20",6,"pencil.crayon","pencil","crayon","and","and/noun","left","and",2216,"11/18/2015","13:18","F","35","English"
"688","20",7,"house.barn","house","barn","or","and/noun","left","and",1412,"11/18/2015","13:18","F","35","English"
"689","20",8,"bird.monkey","bird","monkey","and","and/or","left","and",1554,"11/18/2015","13:18","F","35","English"
"690","20",9,"chicken.duck","duck","chicken","or","or/noun","left","or",1437,"11/18/2015","13:18","F","35","English"
"691","20",10,"purse.watch","watch","purse","or","and/or","right","or",2079,"11/18/2015","13:18","F","35","English"
"692","20",11,"drum.guitar","guitar","drum","or","and/or","right","or",2338,"11/18/2015","13:18","F","35","English"
"693","20",12,"cup.spoon","spoon","cup","noun","and/or","right","or",3420,"11/18/2015","13:18","F","35","English"
"694","20",13,"pig.goat","pig","goat","or","or/noun","left","or",2449,"11/18/2015","13:18","F","35","English"
"695","20",14,"banana.orange","banana","orange","and","and/noun","left","and",1467,"11/18/2015","13:18","F","35","English"
"696","20",15,"cupcake.popsicle","cupcake","popsicle","noun","and/noun","right","noun",1156,"11/18/2015","13:18","F","35","English"
"697","20",16,"tree.flower","flower","tree","and","and/or","left","and",1354,"11/18/2015","13:18","F","35","English"
"698","20",17,"frog.turtle","turtle","frog","or","and/or","right","or",1802,"11/18/2015","13:19","F","35","English"
"699","20",18,"tiger.lion","tiger","lion","noun","and/or","right","or",2023,"11/18/2015","13:19","F","35","English"
"700","20",19,"car.bus","bus","car","and","or/noun","left","or",1488,"11/18/2015","13:19","F","35","English"
"701","20",20,"comb.toothbrush","toothbrush","comb","noun","or/noun","right","noun",1430,"11/18/2015","13:19","F","35","English"
"702","20",21,"shorts.shirt","shirt","shorts","noun","and/or","right","or",4954,"11/18/2015","13:19","F","35","English"
"703","20",22,"sock.shoe","shoe","sock","noun","or/noun","right","noun",995,"11/18/2015","13:19","F","35","English"
"704","20",23,"plane.boat","boat","plane","noun","or/noun","right","noun",1126,"11/18/2015","13:19","F","35","English"
"705","20",24,"butterfly.bee","butterfly","bee","and","and/or","left","and",2730,"11/18/2015","13:19","F","35","English"
"706","20",25,"cookie.pretzel","cookie","pretzel","noun","and/noun","right","noun",1125,"11/18/2015","13:19","F","35","English"
"707","20",26,"clock.lamp","lamp","clock","or","and/noun","left","and",1984,"11/18/2015","13:19","F","35","English"
"708","20",27,"dog.cat","dog","cat","and","or/noun","left","or",2495,"11/18/2015","13:19","F","35","English"
"709","20",28,"scissors.paintbrush","paintbrush","scissors","noun","and/noun","right","noun",938,"11/18/2015","13:19","F","35","English"
"710","20",29,"table.chair","chair","table","or","and/noun","left","and",3838,"11/18/2015","13:19","F","35","English"
"711","20",30,"cake.donut","donut","cake","and","or/noun","left","or",3385,"11/18/2015","13:19","F","35","English"
"712","20",31,"necklace.dress","dress","necklace","noun","and/or","right","or",3298,"11/18/2015","13:19","F","35","English"
"713","20",32,"horse.cow","horse","cow","noun","or/noun","right","noun",1083,"11/18/2015","13:19","F","35","English"
"714","20",33,"giraffe.elephant","elephant","giraffe","or","and/noun","left","and",2302,"11/18/2015","13:19","F","35","English"
"715","20",34,"carrot.strawberry","strawberry","carrot","and","and/noun","left","and",3347,"11/18/2015","13:19","F","35","English"
"716","20",35,"plate.fork","fork","plate","or","or/noun","left","or",3168,"11/18/2015","13:20","F","35","English"
"717","20",36,"penguin.fish","penguin","fish","and","and/noun","left","and",1978,"11/18/2015","13:20","F","35","English"
"718","21",1,"bear.sheep","bear","sheep","noun","and/or","right","or",5627,"11/18/2015","11:14","M","55","English"
"719","21",2,"car.bus","bus","car","or","and/or","right","or",5806,"11/18/2015","11:14","M","55","English"
"720","21",3,"plate.fork","fork","plate","and","and/noun","left","and",3523,"11/18/2015","11:14","M","55","English"
"721","21",4,"tree.flower","flower","tree","noun","and/noun","right","noun",4262,"11/18/2015","11:15","M","55","English"
"722","21",5,"sock.shoe","shoe","sock","and","or/noun","left","or",3292,"11/18/2015","11:15","M","55","English"
"723","21",6,"cup.spoon","spoon","cup","noun","and/noun","right","noun",1781,"11/18/2015","11:15","M","55","English"
"724","21",7,"drum.guitar","guitar","drum","noun","and/noun","right","noun",2067,"11/18/2015","11:15","M","55","English"
"725","21",8,"shorts.shirt","shirt","shorts","noun","or/noun","right","noun",2179,"11/18/2015","11:15","M","55","English"
"726","21",9,"present.party_hat","party_hat","present","and","and/or","left","and",5637,"11/18/2015","11:15","M","55","English"
"727","21",10,"clock.lamp","clock","lamp","and","and/noun","left","and",5789,"11/18/2015","11:15","M","55","English"
"728","21",11,"dog.cat","cat","dog","or","or/noun","left","or",3538,"11/18/2015","11:15","M","55","English"
"729","21",12,"pencil.crayon","pencil","crayon","and","or/noun","left","or",2470,"11/18/2015","11:15","M","55","English"
"730","21",13,"apple.pear","apple","pear","and","and/or","left","and",4593,"11/18/2015","11:15","M","55","English"
"731","21",14,"plane.boat","boat","plane","or","and/noun","right","noun",7788,"11/18/2015","11:15","M","55","English"
"732","21",15,"cookie.pretzel","cookie","pretzel","or","and/or","right","or",2878,"11/18/2015","11:15","M","55","English"
"733","21",16,"hat.mitten","mitten","hat","noun","and/noun","right","noun",1812,"11/18/2015","11:16","M","55","English"
"734","21",17,"butterfly.bee","bee","butterfly","noun","and/or","right","or",3605,"11/18/2015","11:16","M","55","English"
"735","21",18,"house.barn","house","barn","noun","and/or","right","or",3197,"11/18/2015","11:16","M","55","English"
"736","21",19,"pig.goat","goat","pig","noun","or/noun","right","noun",3973,"11/18/2015","11:16","M","55","English"
"737","21",20,"bird.monkey","bird","monkey","or","and/noun","right","noun",4235,"11/18/2015","11:16","M","55","English"
"738","21",21,"tiger.lion","lion","tiger","or","and/or","right","or",2467,"11/18/2015","11:16","M","55","English"
"739","21",22,"cupcake.popsicle","popsicle","cupcake","or","or/noun","left","or",2421,"11/18/2015","11:16","M","55","English"
"740","21",23,"chicken.duck","chicken","duck","and","or/noun","left","or",10399,"11/18/2015","11:16","M","55","English"
"741","21",24,"necklace.dress","dress","necklace","and","and/or","left","and",3149,"11/18/2015","11:16","M","55","English"
"742","21",25,"banana.orange","orange","banana","or","and/or","right","or",2596,"11/18/2015","11:16","M","55","English"
"743","21",26,"scissors.paintbrush","scissors","paintbrush","or","and/noun","right","noun",3638,"11/18/2015","11:16","M","55","English"
"744","21",27,"carrot.strawberry","carrot","strawberry","or","or/noun","left","or",3060,"11/18/2015","11:16","M","55","English"
"745","21",28,"giraffe.elephant","giraffe","elephant","and","and/noun","left","and",2309,"11/18/2015","11:16","M","55","English"
"746","21",29,"purse.watch","purse","watch","and","and/or","left","and",3718,"11/18/2015","11:17","M","55","English"
"747","21",30,"penguin.fish","fish","penguin","or","or/noun","left","or",2899,"11/18/2015","11:17","M","55","English"
"748","21",31,"frog.turtle","turtle","frog","noun","or/noun","right","noun",2061,"11/18/2015","11:17","M","55","English"
"749","21",32,"cake.donut","cake","donut","noun","and/or","right","or",5189,"11/18/2015","11:17","M","55","English"
"750","21",33,"table.chair","chair","table","and","and/noun","left","and",13286,"11/18/2015","11:17","M","55","English"
"751","21",34,"comb.toothbrush","comb","toothbrush","noun","or/noun","right","noun",4756,"11/18/2015","11:17","M","55","English"
"752","21",35,"horse.cow","horse","cow","and","or/noun","left","or",1621,"11/18/2015","11:17","M","55","English"
"753","21",36,"train.firetruck","firetruck","train","or","and/noun","right","noun",2956,"11/18/2015","11:17","M","55","English"
"754","22",1,"cake.donut","donut","cake","and","or/noun","left","or",6671,"11/18/2015","12:17","F","35","English"
"755","22",2,"tiger.lion","lion","tiger","and","and/or","left","and",5457,"11/18/2015","12:17","F","35","English"
"756","22",3,"clock.lamp","clock","lamp","noun","and/or","right","or",5396,"11/18/2015","12:17","F","35","English"
"757","22",4,"cup.spoon","cup","spoon","noun","and/noun","right","noun",1874,"11/18/2015","12:17","F","35","English"
"758","22",5,"plane.boat","plane","boat","noun","and/or","right","or",4813,"11/18/2015","12:17","F","35","English"
"759","22",6,"car.bus","bus","car","or","and/noun","right","noun",5407,"11/18/2015","12:17","F","35","English"
"760","22",7,"penguin.fish","penguin","fish","or","and/noun","right","noun",5628,"11/18/2015","12:18","F","35","English"
"761","22",8,"bird.monkey","bird","monkey","and","or/noun","left","or",2809,"11/18/2015","12:18","F","35","English"
"762","22",9,"drum.guitar","drum","guitar","noun","and/or","right","or",7905,"11/18/2015","12:18","F","35","English"
"763","22",10,"frog.turtle","frog","turtle","or","and/noun","right","noun",4273,"11/18/2015","12:18","F","35","English"
"764","22",11,"scissors.paintbrush","scissors","paintbrush","or","or/noun","left","or",4502,"11/18/2015","12:18","F","35","English"
"765","22",12,"necklace.dress","necklace","dress","noun","and/noun","right","noun",3257,"11/18/2015","12:18","F","35","English"
"766","22",13,"horse.cow","cow","horse","and","or/noun","left","or",3336,"11/18/2015","12:18","F","35","English"
"767","22",14,"hat.mitten","hat","mitten","and","and/or","left","and",4790,"11/18/2015","12:18","F","35","English"
"768","22",15,"banana.orange","banana","orange","or","or/noun","right","noun",8486,"11/18/2015","12:18","F","35","English"
"769","22",16,"giraffe.elephant","elephant","giraffe","noun","and/noun","right","noun",2599,"11/18/2015","12:18","F","35","English"
"770","22",17,"table.chair","table","chair","or","and/or","right","or",6675,"11/18/2015","12:18","F","35","English"
"771","22",18,"plate.fork","plate","fork","and","or/noun","left","or",4985,"11/18/2015","12:19","F","35","English"
"772","22",19,"chicken.duck","chicken","duck","noun","or/noun","right","noun",2195,"11/18/2015","12:19","F","35","English"
"773","22",20,"butterfly.bee","bee","butterfly","and","and/noun","left","and",5461,"11/18/2015","12:19","F","35","English"
"774","22",21,"apple.pear","pear","apple","and","and/or","left","and",2217,"11/18/2015","12:19","F","35","English"
"775","22",22,"sock.shoe","shoe","sock","and","and/noun","left","and",4017,"11/18/2015","12:19","F","35","English"
"776","22",23,"comb.toothbrush","toothbrush","comb","or","and/noun","right","noun",5540,"11/18/2015","12:19","F","35","English"
"777","22",24,"dog.cat","dog","cat","noun","or/noun","right","noun",1897,"11/18/2015","12:19","F","35","English"
"778","22",25,"bear.sheep","bear","sheep","and","and/or","left","and",3054,"11/18/2015","12:19","F","35","English"
"779","22",26,"shorts.shirt","shirt","shorts","and","and/noun","left","and",2613,"11/18/2015","12:19","F","35","English"
"780","22",27,"purse.watch","watch","purse","noun","or/noun","right","noun",1252,"11/18/2015","12:19","F","35","English"
"781","22",28,"carrot.strawberry","strawberry","carrot","or","or/noun","right","noun",3462,"11/18/2015","12:19","F","35","English"
"782","22",29,"cookie.pretzel","pretzel","cookie","noun","and/or","right","or",4131,"11/18/2015","12:19","F","35","English"
"783","22",30,"pig.goat","pig","goat","or","or/noun","right","noun",4333,"11/18/2015","12:19","F","35","English"
"784","22",31,"present.party_hat","party_hat","present","or","and/or","right","or",7119,"11/18/2015","12:20","F","35","English"
"785","22",32,"train.firetruck","firetruck","train","noun","and/noun","right","noun",6389,"11/18/2015","12:20","F","35","English"
"786","22",33,"pencil.crayon","pencil","crayon","and","and/noun","left","and",2791,"11/18/2015","12:20","F","35","English"
"787","22",34,"tree.flower","tree","flower","or","and/or","right","or",7696,"11/18/2015","12:20","F","35","English"
"788","22",35,"cupcake.popsicle","cupcake","popsicle","noun","or/noun","right","noun",5862,"11/18/2015","12:20","F","35","English"
"789","22",36,"house.barn","barn","house","or","and/or","right","or",5213,"11/18/2015","12:20","F","35","English"
"790","23",1,"frog.turtle","turtle","frog","and","or/noun","left","or",5594,"11/18/2015","11:30","M","55","English"
"791","23",2,"hat.mitten","hat","mitten","noun","or/noun","right","noun",2542,"11/18/2015","11:30","M","55","English"
"792","23",3,"train.firetruck","firetruck","train","or","and/or","right","or",7651,"11/18/2015","11:30","M","55","English"
"793","23",4,"necklace.dress","dress","necklace","and","and/or","left","and",12324,"11/18/2015","11:30","M","55","English"
"794","23",5,"house.barn","house","barn","and","and/noun","left","and",3496,"11/18/2015","11:30","M","55","English"
"795","23",6,"chicken.duck","duck","chicken","noun","and/noun","right","noun",2775,"11/18/2015","11:30","M","55","English"
"796","23",7,"cake.donut","cake","donut","and","or/noun","left","or",3595,"11/18/2015","11:31","M","55","English"
"797","23",8,"carrot.strawberry","carrot","strawberry","or","or/noun","left","or",3042,"11/18/2015","11:31","M","55","English"
"798","23",9,"car.bus","car","bus","noun","and/noun","right","noun",1771,"11/18/2015","11:31","M","55","English"
"799","23",10,"apple.pear","apple","pear","and","and/noun","left","and",2462,"11/18/2015","11:31","M","55","English"
"800","23",11,"bird.monkey","bird","monkey","noun","and/or","right","or",6717,"11/18/2015","11:31","M","55","English"
"801","23",12,"plane.boat","boat","plane","and","and/noun","left","and",2749,"11/18/2015","11:31","M","55","English"
"802","23",13,"table.chair","chair","table","or","and/noun","left","and",2234,"11/18/2015","11:31","M","55","English"
"803","23",14,"comb.toothbrush","toothbrush","comb","noun","and/or","right","or",4726,"11/18/2015","11:31","M","55","English"
"804","23",15,"dog.cat","cat","dog","and","and/or","left","and",3421,"11/18/2015","11:31","M","55","English"
"805","23",16,"clock.lamp","lamp","clock","or","and/or","right","or",9674,"11/18/2015","11:31","M","55","English"
"806","23",17,"cookie.pretzel","cookie","pretzel","or","or/noun","left","or",4386,"11/18/2015","11:31","M","55","English"
"807","23",18,"bear.sheep","bear","sheep","or","and/noun","left","and",6605,"11/18/2015","11:32","M","55","English"
"808","23",19,"giraffe.elephant","elephant","giraffe","noun","and/or","right","or",2939,"11/18/2015","11:32","M","55","English"
"809","23",20,"cupcake.popsicle","popsicle","cupcake","noun","or/noun","right","noun",2148,"11/18/2015","11:32","M","55","English"
"810","23",21,"purse.watch","watch","purse","noun","and/noun","right","noun",1604,"11/18/2015","11:32","M","55","English"
"811","23",22,"tiger.lion","lion","tiger","or","and/or","right","or",2868,"11/18/2015","11:32","M","55","English"
"812","23",23,"pencil.crayon","crayon","pencil","and","or/noun","left","or",2401,"11/18/2015","11:32","M","55","English"
"813","23",24,"butterfly.bee","bee","butterfly","and","or/noun","left","or",2246,"11/18/2015","11:32","M","55","English"
"814","23",25,"horse.cow","horse","cow","noun","or/noun","right","noun",1820,"11/18/2015","11:32","M","55","English"
"815","23",26,"tree.flower","flower","tree","or","or/noun","left","or",2484,"11/18/2015","11:32","M","55","English"
"816","23",27,"plate.fork","plate","fork","noun","or/noun","right","noun",2532,"11/18/2015","11:32","M","55","English"
"817","23",28,"present.party_hat","party_hat","present","or","and/noun","right","noun",2924,"11/18/2015","11:32","M","55","English"
"818","23",29,"shorts.shirt","shirt","shorts","noun","and/noun","right","noun",2172,"11/18/2015","11:32","M","55","English"
"819","23",30,"banana.orange","banana","orange","or","or/noun","left","or",1886,"11/18/2015","11:32","M","55","English"
"820","23",31,"sock.shoe","sock","shoe","and","and/noun","left","and",2204,"11/18/2015","11:32","M","55","English"
"821","23",32,"scissors.paintbrush","paintbrush","scissors","noun","and/or","right","or",4277,"11/18/2015","11:32","M","55","English"
"822","23",33,"drum.guitar","drum","guitar","or","and/or","right","or",3725,"11/18/2015","11:32","M","55","English"
"823","23",34,"pig.goat","goat","pig","and","and/or","left","and",12811,"11/18/2015","11:33","M","55","English"
"824","23",35,"penguin.fish","fish","penguin","or","and/noun","left","and",3254,"11/18/2015","11:33","M","55","English"
"825","23",36,"cup.spoon","spoon","cup","and","and/or","left","and",5523,"11/18/2015","11:33","M","55","English"
"826","24",1,"bird.monkey","bird","monkey","and","or/noun","left","or",4932,"11/18/2015","10:16","F","25","English"
"827","24",2,"dog.cat","cat","dog","and","and/noun","left","and",1795,"11/18/2015","10:17","F","25","English"
"828","24",3,"car.bus","bus","car","noun","and/or","right","or",7246,"11/18/2015","10:17","F","25","English"
"829","24",4,"pencil.crayon","pencil","crayon","and","and/or","left","and",2470,"11/18/2015","10:17","F","25","English"
"830","24",5,"necklace.dress","necklace","dress","noun","and/noun","right","noun",1827,"11/18/2015","10:17","F","25","English"
"831","24",6,"pig.goat","goat","pig","and","or/noun","left","or",2590,"11/18/2015","10:17","F","25","English"
"832","24",7,"train.firetruck","train","firetruck","noun","and/or","right","or",3142,"11/18/2015","10:17","F","25","English"
"833","24",8,"tiger.lion","lion","tiger","or","and/noun","left","and",1909,"11/18/2015","10:17","F","25","English"
"834","24",9,"plane.boat","boat","plane","noun","or/noun","right","noun",3581,"11/18/2015","10:17","F","25","English"
"835","24",10,"banana.orange","orange","banana","or","or/noun","left","or",3142,"11/18/2015","10:17","F","25","English"
"836","24",11,"scissors.paintbrush","scissors","paintbrush","and","and/noun","left","and",3215,"11/18/2015","10:17","F","25","English"
"837","24",12,"butterfly.bee","butterfly","bee","and","and/or","left","and",1782,"11/18/2015","10:17","F","25","English"
"838","24",13,"frog.turtle","frog","turtle","or","and/or","right","or",4541,"11/18/2015","10:17","F","25","English"
"839","24",14,"present.party_hat","party_hat","present","noun","and/or","right","or",3222,"11/18/2015","10:17","F","25","English"
"840","24",15,"cake.donut","cake","donut","or","and/or","right","or",4040,"11/18/2015","10:18","F","25","English"
"841","24",16,"bear.sheep","bear","sheep","or","and/or","right","or",2694,"11/18/2015","10:18","F","25","English"
"842","24",17,"sock.shoe","shoe","sock","noun","and/noun","right","noun",1534,"11/18/2015","10:18","F","25","English"
"843","24",18,"penguin.fish","penguin","fish","or","or/noun","left","or",2253,"11/18/2015","10:18","F","25","English"
"844","24",19,"clock.lamp","clock","lamp","and","and/or","left","and",3021,"11/18/2015","10:18","F","25","English"
"845","24",20,"chicken.duck","chicken","duck","noun","or/noun","right","noun",1790,"11/18/2015","10:18","F","25","English"
"846","24",21,"shorts.shirt","shirt","shorts","and","and/noun","left","and",1589,"11/18/2015","10:18","F","25","English"
"847","24",22,"cookie.pretzel","pretzel","cookie","and","and/or","left","and",1374,"11/18/2015","10:18","F","25","English"
"848","24",23,"horse.cow","cow","horse","noun","and/or","right","or",3126,"11/18/2015","10:18","F","25","English"
"849","24",24,"cup.spoon","cup","spoon","or","or/noun","left","or",1558,"11/18/2015","10:18","F","25","English"
"850","24",25,"carrot.strawberry","strawberry","carrot","noun","and/noun","right","noun",1174,"11/18/2015","10:18","F","25","English"
"851","24",26,"tree.flower","tree","flower","or","and/noun","right","noun",4350,"11/18/2015","10:18","F","25","English"
"852","24",27,"drum.guitar","guitar","drum","and","and/noun","left","and",1918,"11/18/2015","10:18","F","25","English"
"853","24",28,"hat.mitten","mitten","hat","noun","or/noun","right","noun",1372,"11/18/2015","10:18","F","25","English"
"854","24",29,"house.barn","house","barn","or","and/noun","right","noun",4250,"11/18/2015","10:18","F","25","English"
"855","24",30,"giraffe.elephant","giraffe","elephant","and","or/noun","left","or",1828,"11/18/2015","10:18","F","25","English"
"856","24",31,"cupcake.popsicle","popsicle","cupcake","noun","or/noun","right","noun",1365,"11/18/2015","10:18","F","25","English"
"857","24",32,"comb.toothbrush","toothbrush","comb","or","and/or","right","or",2238,"11/18/2015","10:18","F","25","English"
"858","24",33,"purse.watch","watch","purse","and","or/noun","left","or",1937,"11/18/2015","10:19","F","25","English"
"859","24",34,"table.chair","table","chair","noun","and/noun","right","noun",1110,"11/18/2015","10:19","F","25","English"
"860","24",35,"apple.pear","pear","apple","or","or/noun","left","or",1582,"11/18/2015","10:19","F","25","English"
"861","24",36,"plate.fork","fork","plate","or","and/noun","left","and",2278,"11/18/2015","10:19","F","25","English"
"862","25",1,"purse.watch","watch","purse","noun","or/noun","right","noun",7565,"11/18/2015","11:22","M","25","English"
"863","25",2,"scissors.paintbrush","paintbrush","scissors","and","and/noun","left","and",4085,"11/18/2015","11:22","M","25","English"
"864","25",3,"dog.cat","dog","cat","or","and/noun","left","and",1916,"11/18/2015","11:22","M","25","English"
"865","25",4,"tiger.lion","tiger","lion","and","or/noun","left","or",3038,"11/18/2015","11:22","M","25","English"
"866","25",5,"hat.mitten","hat","mitten","noun","and/noun","right","noun",1929,"11/18/2015","11:22","M","25","English"
"867","25",6,"drum.guitar","drum","guitar","noun","and/or","right","or",3071,"11/18/2015","11:22","M","25","English"
"868","25",7,"necklace.dress","dress","necklace","and","and/noun","left","and",1964,"11/18/2015","11:22","M","25","English"
"869","25",8,"frog.turtle","turtle","frog","or","and/or","left","and",1568,"11/18/2015","11:22","M","25","English"
"870","25",9,"penguin.fish","penguin","fish","and","or/noun","left","or",3578,"11/18/2015","11:22","M","25","English"
"871","25",10,"carrot.strawberry","carrot","strawberry","or","or/noun","left","or",3147,"11/18/2015","11:22","M","25","English"
"872","25",11,"bear.sheep","bear","sheep","noun","or/noun","right","noun",2217,"11/18/2015","11:22","M","25","English"
"873","25",12,"pencil.crayon","crayon","pencil","or","and/or","right","or",2274,"11/18/2015","11:22","M","25","English"
"874","25",13,"apple.pear","apple","pear","noun","and/or","right","or",2040,"11/18/2015","11:22","M","25","English"
"875","25",14,"table.chair","table","chair","and","and/or","left","and",2038,"11/18/2015","11:22","M","25","English"
"876","25",15,"house.barn","house","barn","or","or/noun","left","or",1866,"11/18/2015","11:22","M","25","English"
"877","25",16,"horse.cow","cow","horse","noun","and/or","right","or",1816,"11/18/2015","11:22","M","25","English"
"878","25",17,"bird.monkey","bird","monkey","and","and/noun","left","and",1745,"11/18/2015","11:23","M","25","English"
"879","25",18,"train.firetruck","train","firetruck","noun","or/noun","right","noun",1161,"11/18/2015","11:23","M","25","English"
"880","25",19,"giraffe.elephant","giraffe","elephant","and","and/noun","left","and",1799,"11/18/2015","11:23","M","25","English"
"881","25",20,"clock.lamp","lamp","clock","or","or/noun","left","or",1168,"11/18/2015","11:23","M","25","English"
"882","25",21,"chicken.duck","chicken","duck","or","and/noun","left","and",1434,"11/18/2015","11:23","M","25","English"
